Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-smart.who.int.icvp.json	14440	-	0	0	0	0	0	0	3	14	0	0	0	0	0	0	0	0	0	0	49	30	0	0	0	0	4	0	1
fsh-generated/resources/CodeSystem-DVCRelationshipStatus.json	565	6	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	12	1916	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-doseNumber.json	1352	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	14	34	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-Questionnaire-DVCModel.json	27956	8	0	0	0	0	0	0	1	81	0	0	0	0	0	0	0	0	0	0	110	7003	0	0	0	0	6	0	0
fsh-generated/resources/Questionnaire-Questionnaire-ICVPModel.json	12565	8	0	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	77	886	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-DVC-ImmunizationUvIps.json	3961	7	0	0	0	0	0	55	0	29	0	0	0	0	0	0	0	1	0	0	183	654	0	0	0	0	9	1	0
fsh-generated/resources/StructureDefinition-DVCBundle.json	2988	6	0	0	0	0	0	99	0	31	0	0	0	0	0	0	0	0	0	0	254	639	0	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-DVCComposition.json	4785	7	0	0	0	0	0	13	0	28	0	0	0	0	0	0	0	1	0	0	208	428	0	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-DVCIPS.json	1447	6	0	0	0	0	0	244	0	107	0	0	1	0	0	0	0	4	0	0	1633	3878	0	0	0	0	75	1	3
fsh-generated/resources/StructureDefinition-DVCIPSComposition.json	1498	6	0	0	0	0	0	43	0	72	0	0	1	0	0	0	0	1	0	0	646	1763	0	0	0	0	18	0	2
fsh-generated/resources/StructureDefinition-DVCPatient.json	3162	7	1	0	0	0	0	89	0	19	0	0	0	0	0	0	0	1	0	0	159	314	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-DVCPayload.json	6955	7	0	0	0	0	0	15	0	9	0	0	0	0	0	0	0	0	0	0	70	104	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ICVPEvent.json	812	6	0	0	0	0	0	40	0	5	0	0	0	0	0	0	0	0	0	0	27	68	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ModelDVC.json	3932	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	38	78	0	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ModelICVP.json	1437	6	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	25	71	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ModelICVPVaccineDetails.json	1884	6	0	0	0	0	0	18	0	12	0	0	0	0	0	0	0	0	0	0	31	78	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ModelVaccineDetails.json	5566	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	52	81	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-doseNumberCodeableConcept.json	1165	6	0	0	0	0	0	8	0	10	0	0	0	0	0	0	0	0	0	0	30	63	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-DVCRelationshipStatus.json	449	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	48	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DVCVaccines.json	13923	8	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	49	272	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-DiseaseTargeted.json	2686	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	17	82	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ICVPDiseaseTargeted.json	613	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12	42	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ICVPVaccineCodes.json	2481	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	17	69	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-doseNumber.json	353	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	63	0	0	0	0	0	0	0
input/maps/DVCClaimtoDVCLM.map	3349	6	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	44	17	0	0	0	0	2	0	0
input/maps/DVCClaimtoIPS.map	864	8	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	17	16	0	0	0	0	1	0	0
input/maps/DVCLMToIPS.map	9868	10	0	0	0	0	0	0	3	20	0	0	0	0	0	0	0	0	0	0	99	26	0	0	0	0	5	0	0
input/maps/DVCLMtoDVCClaim.map	2106	11	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	1	0	0	31	14	0	0	0	0	1	0	0
input/maps/DVCQRtoDVCClaim.map	911	9	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	17	16	0	0	0	0	0	0	0
input/maps/DVCQRtoDVCLM.map	4596	11	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	42	17	0	0	0	0	2	0	0
/fsh-generated/resources/Binary-DVCPayloadExample.json	366	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
/fsh-generated/resources/Binary-IVCP123455.json	955	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0
/fsh-generated/resources/Binary-ModelDVCExample.json	988	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0
