Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-smart.who.int.trust.json	9715	-	0	0	0	0	0	0	9	92	0	0	0	0	0	0	0	0	0	0	129	86	0	1	0	5	0	0
fsh-generated/resources/StructureDefinition-COSEHeader.json	1440	33	0	0	0	1	0	7	0	80	0	0	1	0	0	0	0	0	0	0	56	968	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-CWT.json	1726	33	0	0	0	0	0	31	0	60	0	0	0	0	0	0	0	0	0	0	56	224	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-CWTPayload.json	2091	31	1	0	0	0	0	37	0	34	0	0	0	0	0	0	0	1	0	0	65	178	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-HCert.json	3571	33	6	0	0	0	0	37	0	39	0	0	0	0	0	0	0	0	0	0	80	245	0	0	0	2	0	0
